rouge_l
0.6212871287128713
0.984894259818731
1.0
0.9691211401425179
0.820919175911252
0.986267166042447
0.7912772585669783
1.0
0.9705882352941176
0.98989898989899
0.8177496038034865
0.7964912280701754
1.0
0.9773030707610146
0.9871244635193133
0.8930581613508443
0.5559440559440559
0.7915492957746478
1.0
1.0
0.6248462484624846
1.0
1.0
1.0
0.6835871404399323
0.9898107714701602
0.6280487804878049
0.5545171339563864
0.9911190053285969
0.9909909909909909
1.0
0.853781512605042
0.8803245436105477
1.0
0.8907849829351535
0.9793388429752067
0.6485671191553544
1.0
0.7275405007363771
1.0
0.9932885906040269
0.7827225130890053
1.0
1.0
1.0
0.9886547811993517
0.8667529107373868
0.6648793565683646
0.9909909909909909
1.0
0.9966666666666666
0.9725274725274725
0.8634538152610441
0.8468468468468469
0.7874564459930314
1.0
0.9942528735632185
0.7507163323782234
0.403030303030303
1.0
1.0
0.9969104016477858
0.9844357976653696
0.9770491803278688
0.995850622406639
1.0
1.0
0.6231884057971014
0.49310872894333846
0.8713615023474178
0.8974895397489541
0.7334963325183373
0.6599326599326599
1.0
1.0
0.46009389671361506
0.8202898550724639
1.0
1.0
0.9803149606299212
0.8768382352941176
0.8708388814913448
0.8805790108564536
0.739356178608515
0.9886178861788618
1.0
0.9781659388646288
0.9802371541501977
0.7571428571428571
0.9929824561403509
0.9948717948717948
1.0
1.0
0.9806201550387598
1.0
0.9916897506925207
0.6720867208672087
0.48888888888888893
1.0
0.937007874015748
0.7325102880658436
0.7216494845360826
0.8207024029574862
0.8136020151133501
0.9863429438543247
0.8687782805429864
0.6706443914081145
1.0
0.989345509893455
0.8613376835236541
1.0
0.9772727272727273
0.8497854077253219
0.6833333333333333
0.7935222672064777
0.9925187032418953
1.0
0.7289377289377289
1.0
0.6208112874779541
0.6181818181818182
0.8532110091743119
1.0
0.9818181818181818
0.7651515151515151
0.6450304259634888
0.6327272727272727
0.7211267605633804
0.8410852713178294
0.9870689655172413
1.0
0.995732574679943
0.9946524064171123
0.993103448275862
1.0
1.0
0.8097447795823666
1.0
0.9452054794520548
0.974025974025974
0.9898167006109979
0.8685446009389672
0.7196969696969697
0.8151515151515151
0.9918367346938776
1.0
1.0
1.0
0.867435158501441
0.9789029535864979
0.9948586118251929
1.0
0.9736842105263158
1.0
0.6848484848484848
0.9971346704871061
1.0
0.9963636363636363
0.7813267813267813
0.6141732283464567
0.9953271028037384
1.0
0.9806201550387598
0.541871921182266
1.0
1.0
0.8652849740932642
1.0
0.9909090909090909
0.7430939226519336
0.985352862849534
0.7217125382262995
1.0
1.0
1.0
0.5243128964059197
0.821608040201005
0.989648033126294
0.6980920314253648
0.47665369649805445
0.9928571428571429
0.41064638783269963
0.7335243553008596
1.0
0.989010989010989
0.8829113924050632
0.9873772791023843
1.0
0.9520383693045564
0.8922305764411028
0.9967707212055974
1.0
0.9936102236421726
0.9936102236421726
1.0
0.9080779944289693
1.0
0.6953846153846154
0.6105610561056106
0.7492877492877492
0.8733333333333333
0.8208092485549133
0.9351620947630923
0.823021582733813
1.0
